geoid,total_parcels,land_to_value_ratio,vacancy_proxy,market_activity_count,median_sale_price,owner_occupancy_rate,pct_residential,pct_commercial,pct_industrial,assessed_value_per_parcel
24510080400,847,0.0024242424242424242,0.4474616292798111,243,30500.0,0.0,0.859504132231405,0.009445100354191263,0.0011806375442739079,18281.345926800474
24510080500,805,0.0,0.2782608695652174,250,32000.0,0.0,0.893167701863354,0.013664596273291925,0.0037267080745341614,27410.186335403727
24510080600,1743,0.0025525936052251843,0.4876649454962708,437,22000.0,0.0,0.8284566838783706,0.008032128514056224,0.0,4755.966724039014
24510080700,1330,0.0009145648716200863,0.6180451127819548,254,34500.0,0.0,0.6157894736842106,0.014285714285714285,0.0030075187969924814,13653.609022556391
24510080800,886,0.014169515327266739,0.3623024830699774,191,175000.0,0.0,0.7392776523702032,0.01580135440180587,0.002257336343115124,30213.205417607223
24510090100,1601,0.01334573748308525,0.08119925046845722,324,109355.0,0.0,0.9500312304809494,0.010618363522798251,0.0,21338.750780762024
24510090200,1193,0.02244965544845704,0.038558256496227995,188,150000.0,0.0,0.9656328583403185,0.00586756077116513,0.0,138770.82984073763
24510090300,1651,0.06717514124293786,0.049061175045427015,307,130000.0,0.0,0.9454875832828589,0.019987886129618413,0.0,41305.90551181103
24510090400,582,0.0,0.2268041237113402,146,63000.0,0.0,0.788659793814433,0.08762886597938144,0.001718213058419244,6595.876288659794
24510090500,754,0.0123655146375886,0.15649867374005305,142,74000.0,0.0,0.863395225464191,0.05570291777188329,0.0,115367.10875331565
24510090600,1316,0.001713039654370812,0.22872340425531915,308,55122.5,0.0,0.8009118541033434,0.008358662613981762,0.0,7067.463525835867
24510090700,1534,6.199346071719473e-05,0.22816166883963493,449,39900.0,0.0,0.89374185136897,0.025423728813559324,0.000651890482398957,10418.208604954367
24510090800,1847,0.0016601988348551285,0.3779101245262588,516,36000.0,0.0,0.8137520303194369,0.07200866269626421,0.021115322144017325,19055.0622631294
24510090900,1225,0.000639386189258312,0.45714285714285713,280,42722.0,0.0,0.713469387755102,0.015510204081632653,0.0,16906.69387755102
24510100100,1097,0.00020755758802791974,0.390154968094804,197,55050.0,0.0,0.6773017319963537,0.024612579762989972,0.0009115770282588879,42714.804010938926
24510100200,344,0.0,0.25872093023255816,47,59000.0,0.0,0.18604651162790697,0.02616279069767442,0.0,155678.1976744186
24510100300,17,0.0,1.0,0,3658000.0,0.0,0.0,0.0,0.0,32395758.82352941
24510110100,917,0.19712962962962963,0.03380588876772083,193,160000.0,0.0,0.10687022900763359,0.12758996728462377,0.0,136338.71319520174
24510110200,1687,0.04939039653768525,0.058091286307053944,372,253750.0,0.0,0.07350326022525193,0.25311203319502074,0.0,331411.3977474807
24510120100,1955,0.14250000000000002,0.020460358056265986,489,290000.0,0.0,0.31867007672634273,0.018925831202046037,0.0,28736.11253196931
24510120201,990,0.010186027034470269,0.046464646464646465,202,180000.0,0.0,0.701010101010101,0.0797979797979798,0.00101010101010101,16866.676767676767
24510120202,754,0.004220091003484894,0.034482758620689655,153,260000.0,0.0,0.44562334217506633,0.038461538461538464,0.0,1236451.7400530505
24510120300,1367,0.02422070985440813,0.10460863204096561,297,169000.0,0.0,0.8939283101682517,0.040965618141916606,0.0,20608.997805413313
24510120400,857,0.0005800837898807605,0.42473745624270715,154,171750.0,0.0,0.5647607934655776,0.01866977829638273,0.0,101352.27537922988
24510120500,840,0.00020832065631744918,0.2154761904761905,169,195000.0,0.0,0.6630952380952381,0.15595238095238095,0.015476190476190477,84189.25
24510120600,763,0.0920490683067028,0.10091743119266056,168,270000.0,0.0,0.5307994757536042,0.38663171690694625,0.0,148652.2385321101
24510120700,1263,0.0,0.05938242280285035,246,170000.0,0.0,0.8685669041963578,0.0665083135391924,0.03167062549485352,32794.4576405384
24510130100,622,0.0025184270173271464,0.13183279742765272,132,175000.0,0.0,0.7186495176848875,0.014469453376205787,0.0,40605.32797427653
24510130200,765,0.004192219241088539,0.19084967320261437,217,285000.0,0.0,0.8797385620915033,0.00261437908496732,0.0,28621.176470588234
24510130300,1282,0.0,0.3720748829953198,316,46000.0,0.0,0.8127925117004681,0.0421216848673947,0.0,38361.700468018724
24510130400,777,0.0,0.1994851994851995,233,54000.0,0.0,0.9485199485199485,0.009009009009009009,0.0,10643.114543114543
24510130600,1860,0.03719006785924446,0.051075268817204304,391,240330.0,0.0,0.9053763440860215,0.06236559139784946,0.004301075268817204,19528.536559139786
24510130700,1880,0.048816879334015434,0.06968085106382979,360,248040.0,0.0,0.8962765957446809,0.039361702127659576,0.0005319148936170213,105860.72074468085
24510130803,1253,0.16666666666666666,0.10534716679968077,291,190000.0,0.0,0.8675179569034318,0.00558659217877095,0.0023942537909018356,8328.252194732642
24510130804,1005,0.06135187405068946,0.10248756218905472,212,209000.0,0.0,0.8985074626865671,0.03980099502487562,0.022885572139303482,27137.00497512438
24510130805,387,0.0,0.07493540051679587,76,139000.0,0.0,0.27906976744186046,0.020671834625323,0.0103359173126615,164596.8992248062
24510130806,741,0.02131578947368421,0.24021592442645073,129,210000.0,0.0,0.659919028340081,0.037786774628879895,0.02834008097165992,270553.8461538461
24510140100,1057,0.07444037789908454,0.11069063386944182,208,328500.0,0.0,0.7947019867549668,0.04446546830652791,0.0,183445.94418164616
24510140200,814,0.0010345256421893214,0.47297297297297297,186,50000.0,0.0,0.6068796068796068,0.09090909090909091,0.0,61189.454545454544
24510140300,1352,0.000309694881556406,0.45857988165680474,296,52000.0,0.0,0.6457100591715976,0.06582840236686391,0.0,29116.489644970414
24510150100,1071,0.0,0.4239028944911298,234,40000.0,0.0,0.7432306255835668,0.017740429505135387,0.0,49148.64612511671
24510150200,1524,0.0,0.4540682414698163,324,32525.0,0.0,0.80249343832021,0.011811023622047244,0.003937007874015748,22418.832020997375
24510150300,1172,0.0017490196078431372,0.33361774744027306,258,47450.0,0.0,0.7738907849829352,0.00938566552901024,0.002559726962457338,28183.0204778157
24510150400,1528,0.008669143385732258,0.3370418848167539,398,36000.0,0.0,0.887434554973822,0.030759162303664923,0.0013089005235602095,163110.92931937173
24510150500,547,0.08407516399797449,0.15356489945155394,98,97862.5,0.0,0.8537477148080439,0.051188299817184646,0.0018281535648994515,223310.46435100547
24510150600,1573,0.004489007879462028,0.37380801017164655,411,45335.0,0.0,0.8512396694214877,0.029879211697393517,0.008264462809917356,40785.25111252384
24510150701,724,0.0,0.12569060773480664,109,100000.0,0.0,0.9267955801104972,0.004143646408839779,0.0013812154696132596,48968.64640883978
24510150702,1040,0.049342105263157895,0.08653846153846154,214,89900.0,0.0,0.9567307692307693,0.0038461538461538464,0.0,3105.8653846153848
24510150800,1181,0.021931012752867792,0.15664690939881457,279,123900.0,0.0,0.8518204911092294,0.016088060965283656,0.0,13149.703640982218
24510150900,1399,0.010117531867139786,0.15153681200857755,333,110000.0,0.0,0.9285203716940672,0.004288777698355968,0.0,13766.333095067906
24510151000,1632,0.04608684792881544,0.14705882352941177,353,145000.0,0.0,0.9117647058823529,0.023284313725490197,0.0055147058823529415,36081.06617647059
24510151100,2172,0.11366694302032311,0.055248618784530384,378,145000.0,0.0,0.9488950276243094,0.011970534069981584,0.0013812154696132596,19041.206261510128
24510151200,1524,0.0012718023255813954,0.2769028871391076,374,57500.0,0.0,0.8818897637795275,0.003937007874015748,0.0,23431.430446194227
24510151300,1793,0.007520090512680503,0.28667038482989404,430,48000.0,0.0,0.8276631344116007,0.027328499721137756,0.011712214166201896,20346.904629113218
24510160100,1270,0.0,0.5133858267716536,314,37700.0,0.0,0.7275590551181103,0.013385826771653543,0.0,23671.574803149608
24510160200,1168,0.0012792397660818713,0.5059931506849316,175,48200.0,0.0,0.7363013698630136,0.0017123287671232876,0.0008561643835616438,29320.804794520547
24510160300,838,0.0012755958375293723,0.6408114558472554,147,27500.0,0.0,0.5883054892601431,0.016706443914081145,0.0,7781.7422434367545
24510160400,1724,0.0015666580685618928,0.525522041763341,470,23000.0,0.0,0.8010440835266821,0.012761020881670533,0.002320185614849188,7685.111948955917
24510160500,1680,0.0032967032967032967,0.13452380952380952,424,65000.0,0.0,0.9136904761904762,0.01011904761904762,0.017857142857142856,24072.20238095238
24510160600,1664,0.0003963935955230841,0.3239182692307692,387,33950.0,0.0,0.8816105769230769,0.028245192307692308,0.003605769230769231,17346.99519230769
24510160700,2004,0.000914394128318346,0.1996007984031936,544,48900.0,0.0,0.9486027944111777,0.007984031936127744,0.007984031936127744,15160.805888223553
24510160801,1049,0.0,0.03527168732125834,227,109900.0,0.0,0.9818875119161106,0.0,0.0,5701.811248808389
24510160802,1369,0.018564356435643563,0.11760409057706354,303,85000.0,0.0,0.9276844411979547,0.0,0.0007304601899196494,12411.395178962746
24510170100,789,0.0010727311057856547,0.2826362484157161,89,207000.0,0.0,0.27122940430925224,0.458808618504436,0.0,224451.3041825095
24510170200,271,0.008634231245067646,0.3985239852398524,51,62500.0,0.0,0.6494464944649446,0.05904059040590406,0.0,744759.778597786
24510170300,929,0.0,0.5339074273412271,171,82500.0,0.0,0.5435952637244349,0.006458557588805167,0.0,43909.795479009685
24510180300,1106,0.011849902939011852,0.24141048824593128,257,105000.0,0.0,0.8282097649186256,0.10669077757685352,0.0009041591320072332,22909.358047016274
24510190100,1045,0.0,0.5349282296650718,185,31092.5,0.0,0.6325358851674641,0.04019138755980861,0.0009569377990430622,21208.803827751195
24510190200,1109,0.023118413742920715,0.3408476104598738,303,40000.0,0.0,0.8917944093778178,0.04418394950405771,0.0009017132551848512,5412.417493237151
24510190300,1363,0.0,0.44240645634629494,359,30000.0,0.0,0.8738077769625825,0.04035216434336023,0.00586940572267058,11955.465884079236
24510200100,898,0.003007518796992481,0.3273942093541203,272,28000.0,0.0,0.8853006681514477,0.004454342984409799,0.005567928730512249,14311.915367483296
24510200200,1504,0.702247191011236,0.2865691489361702,395,33000.0,0.0,0.8929521276595744,0.016622340425531915,0.030585106382978722,11577.593085106382
24510200300,1093,0.0,0.505946935041171,293,23000.0,0.0,0.807868252516011,0.07410795974382434,0.023787740164684355,2954.9862763037513
24510200400,1120,0.002,0.5223214285714286,207,19000.0,0.0,0.7473214285714286,0.03660714285714286,0.07321428571428572,4070.625
24510200500,1522,0.005555555555555556,0.36727989487516427,406,29000.0,0.0,0.9283837056504599,0.020367936925098553,0.01445466491458607,11446.714848883048
24510200600,1347,0.03080357142857143,0.170007423904974,302,53000.0,0.0,0.8930957683741648,0.0334075723830735,0.0378619153674833,50621.90051967335
24510200701,1868,0.021406121285593657,0.11241970021413276,432,70000.0,0.0,0.965203426124197,0.0032119914346895075,0.0,14614.82869379015
24510200702,634,0.0,0.167192429022082,145,54950.0,0.0,0.9353312302839116,0.028391167192429023,0.0,11172.082018927445
24510200800,861,12.5,0.13937282229965156,191,71500.0,0.0,0.8954703832752613,0.0545876887340302,0.010452961672473868,16244.134727061557
24510210100,1392,0.022727272727272728,0.1271551724137931,316,179450.0,0.0,0.8204022988505747,0.08189655172413793,0.05100574712643678,253202.8735632184
24510210200,1769,0.059540846750149076,0.10797060486150367,493,132000.0,0.0,0.9174674957603166,0.022611644997173545,0.026568682871678916,39314.81062747315
24510220100,1877,0.03770166696679317,0.06499733617474694,471,309950.0,0.0,0.5476824720298349,0.03462972828982419,0.002131060202450719,678648.1624933404
24510230100,761,0.0,0.11432325886990802,171,297000.0,0.0,0.7779237844940867,0.11300919842312747,0.00788436268068331,21943.23258869908
24510230200,1139,0.39286839012175334,0.028094820017559263,277,280000.0,0.0,0.8437225636523266,0.10184372256365233,0.0,15104.916593503072
24510230300,1059,0.0945945945945946,0.24362606232294617,453,356000.0,0.0,0.8536355051935789,0.01794145420207743,0.03210576015108593,11188.668555240793
24510240100,1928,0.00357416051163658,0.0762448132780083,469,385000.0,0.0,0.8283195020746889,0.03682572614107884,0.00933609958506224,64621.921161825725
24510240200,1616,0.12675868546861496,0.03155940594059406,414,320000.0,0.0,0.6330445544554455,0.028465346534653466,0.0037128712871287127,35631.74504950495
24510240300,1151,0.003933509053635088,0.03127715030408341,251,310000.0,0.0,0.7132927888792354,0.05039096437880104,0.0,20722.93657688966
24510240400,1278,0.01870462867328529,0.04460093896713615,260,312000.0,0.0,0.9233176838810642,0.04303599374021909,0.010172143974960876,45083.9593114241
24510250101,1294,0.10872045048009106,0.061823802163833076,214,117900.0,0.0,0.8021638330757341,0.0007727975270479134,0.0,6141.06027820711
24510250102,781,0.017045454545454544,0.04481434058898848,140,80200.0,0.0,0.9603072983354674,0.0,0.0,31339.948783610755
24510250103,1307,91.48685004380246,0.06273909716908951,264,130000.0,0.0,0.9112471308339709,0.03519510328997705,0.019127773527161437,197314.57459831674
24510250203,594,0.03189645321098527,0.07407407407407407,79,85000.0,0.0,0.7306397306397306,0.013468013468013467,0.003367003367003367,237054.09595959596
24510250204,250,0.000727948128270773,0.192,58,54525.0,0.0,0.848,0.008,0.02,313074.8
24510250205,1529,0.0,0.09941137998691955,318,69900.0,0.0,0.8770438194898627,0.01896664486592544,0.06540222367560497,10114.12688031393
24510250206,1221,0.034879027506267084,0.13513513513513514,256,100000.0,0.0,0.8574938574938575,0.044226044226044224,0.06715806715806716,30507.424242424244
24510250207,252,0.0,0.16666666666666666,31,59900.0,0.0,0.7658730158730159,0.03968253968253968,0.06349206349206349,125486.90476190476
24510250301,1311,0.0028105088778006596,0.4927536231884058,473,48000.0,0.0,0.7864225781845919,0.008390541571319604,0.04576659038901602,29576.43020594966
24510250303,1185,0.0024137931034482756,0.23966244725738398,267,67000.0,0.0,0.7789029535864979,0.03459915611814346,0.060759493670886074,10257.468354430379
24510250401,1514,0.0032240172954486313,0.14861294583883752,395,79900.0,0.0,0.8203434610303831,0.08850726552179657,0.0178335535006605,35708.18361955086
24510250402,1383,0.0,0.10339840925524223,402,70700.0,0.0,0.8966015907447578,0.01373825018076645,0.0,19059.219088937094
24510250500,2178,0.009813137900005906,0.19788797061524335,572,67000.0,0.0,0.8264462809917356,0.05234159779614325,0.0775941230486685,31452.93847566575
24510250600,319,0.0,0.5109717868338558,56,136000.0,0.0,0.047021943573667714,0.0877742946708464,0.4952978056426332,151922.25705329154
24510260101,1564,0.13285087719298247,0.07864450127877237,265,160000.0,0.0,0.9156010230179028,0.04859335038363171,0.0,14332.608695652174
24510260102,1873,0.012711864406779662,0.04644954618259477,319,125000.0,0.0,0.9535504538174052,0.014415376401494928,0.0,13758.248798718632
24510260201,1051,0.04248793358274445,0.0818268315889629,178,135000.0,0.0,0.8896289248334919,0.049476688867745006,0.0009514747859181732,11804.138915318745
24510260202,1479,0.03260869565217391,0.03583502366463827,275,80000.0,0.0,0.9546991210277215,0.016227180527383367,0.0,9679.377958079784
24510260203,774,0.0,0.06847545219638243,137,99166.5,0.0,0.9121447028423773,0.012919896640826873,0.0,26362.403100775195
24510260301,1701,0.10365764065553452,0.0393885949441505,376,75000.0,0.0,0.9659024103468548,0.0188124632569077,0.0005878894767783657,7311.861258083481
24510260302,2474,0.04838709677419355,0.0137429264349232,497,74900.0,0.0,0.9854486661277284,0.0028294260307194824,0.0,4553.8803556992725
24510260303,200,0.0,0.385,35,154752.5,0.0,0.5,0.09,0.12,164438.5
24510260401,1550,0.0,0.01032258064516129,2,675000.0,0.0,0.9767741935483871,0.00903225806451613,0.008387096774193548,7710.129032258064
24510260402,528,0.030402485143165858,0.12121212121212122,74,143600.0,0.0,0.8768939393939394,0.03409090909090909,0.011363636363636364,53928.97727272727
24510260403,307,0.0,0.1563517915309446,48,116950.0,0.0,0.6351791530944625,0.05863192182410423,0.08469055374592833,41537.785016286645
24510260404,1077,0.0034330772341006582,0.14763231197771587,251,89900.0,0.0,0.7084493964716806,0.07149489322191271,0.18198700092850512,32608.95078922934
24510260501,2152,4.392827878764414,0.06087360594795539,397,120000.0,0.0,0.8996282527881041,0.04879182156133829,0.01858736059479554,234813.84711895912
24510260604,284,0.0,0.18661971830985916,41,70000.0,0.0,0.8838028169014085,0.02112676056338028,0.0,97300.7042253521
24510260605,2179,2.314532188284328,0.1734740706746214,368,112000.0,0.0,0.7746672785681505,0.05736576411197797,0.10555300596603946,59539.37586048646
24510260700,1575,0.02717391304347826,0.06666666666666667,315,279500.0,0.0,0.900952380952381,0.040634920634920635,0.030476190476190476,7576.126984126984
24510260800,1096,0.0,0.03467153284671533,261,120000.0,0.0,0.9197080291970803,0.05474452554744526,0.01551094890510949,7793.339416058394
24510260900,1479,0.09767818081881798,0.034482758620689655,350,319450.0,0.0,0.8566599053414469,0.11223799864773495,0.009465855307640297,17580.516565246788
24510261000,1341,0.0,0.049217002237136466,356,147500.0,0.0,0.9545115585384042,0.02982848620432513,0.0,6184.936614466816
24510261100,1101,0.21547903223666245,0.02997275204359673,276,340000.0,0.0,0.9182561307901907,0.05449591280653951,0.0018165304268846503,6501.731153496821
24510270101,659,0.0,0.042488619119878605,134,149900.0,0.0,0.9711684370257967,0.007587253414264037,0.0,18563.429438543248
24510270102,1479,0.06176829268292682,0.04665314401622718,268,133500.0,0.0,0.9621365787694388,0.012170385395537525,0.0,3597.9039891818798
24510270200,787,0.010719121008930752,0.10419313850063533,141,161250.0,0.0,0.8970775095298602,0.048284625158831,0.0,13359.237611181703
24510270301,1182,0.03237867613584631,0.0532994923857868,233,169900.0,0.0,0.9509306260575296,0.016074450084602367,0.0,11790.862944162436
24510270302,658,0.0,0.08054711246200608,112,168500.0,0.0,0.8951367781155015,0.02735562310030395,0.0,14752.431610942249
24510270401,1846,0.08135520301969387,0.05742145178764897,327,140000.0,0.0,0.937703141928494,0.03412784398699892,0.0,16314.788732394367
24510270402,1208,0.12423141150228481,0.048013245033112585,223,174900.0,0.0,0.9362582781456954,0.03642384105960265,0.0,24169.826158940396
24510270501,1872,206.587987284343,0.06944444444444445,335,172000.0,0.0,0.9556623931623932,0.022970085470085472,0.0,31641.523504273504
24510270502,1632,0.016977749479948002,0.04595588235294118,260,168000.0,0.0,0.9080882352941176,0.03860294117647059,0.0,9256.801470588236
24510270600,1846,0.022577234115633418,0.07042253521126761,335,160000.0,0.0,0.9436619718309859,0.02437703141928494,0.0,12600.270855904659
24510270701,6,0.1687598894888861,0.0,3,,0.0,0.0,0.16666666666666666,0.0,1061733.3333333333
24510270702,597,0.08867348036764877,0.06867671691792294,111,165950.0,0.0,0.9061976549413735,0.05360134003350084,0.0,61483.752093802344
24510270703,1133,0.13407894736842108,0.05207413945278023,193,168350.0,0.0,0.9549867608120035,0.02912621359223301,0.0,67767.34333627537
24510270801,1477,0.03313925287517926,0.027758970886932972,252,127750.0,0.0,0.9783344617467841,0.0013540961408259986,0.0,11244.752877454299
24510270802,1340,0.08686648097176668,0.025373134328358207,208,114725.0,0.0,0.9604477611940299,0.004477611940298508,0.0,34497.08955223881
24510270803,1473,0.04690948330287906,0.04548540393754243,234,119300.0,0.0,0.9477257298031229,0.00746775288526816,0.0,153204.33333333334
24510270804,844,0.0,0.07109004739336493,150,178082.5,0.0,0.9620853080568721,0.0035545023696682463,0.0,20268.24644549763
24510270805,2032,0.09164747096650351,0.0531496062992126,350,118500.0,0.0,0.9606299212598425,0.018208661417322834,0.0,12517.864173228347
24510270901,1137,0.04400916784203104,0.024626209322779244,207,141000.0,0.0,0.9604221635883905,0.006156552330694811,0.0,9666.051011433598
24510270902,1462,0.026470588235294117,0.023939808481532147,237,130000.0,0.0,0.978796169630643,0.0,0.0,145700.68399452805
24510270903,1032,0.050753598711108384,0.05717054263565891,193,150000.0,0.0,0.9525193798449613,0.006782945736434108,0.0,368973.83720930235
24510271001,865,0.004411764705882353,0.20578034682080926,189,68318.0,0.0,0.8739884393063584,0.03930635838150289,0.0,29012.601156069366
24510271002,1707,0.0,0.12067955477445812,379,100000.0,0.0,0.9162272993555947,0.01991798476859988,0.0,10195.02050380785
24510271101,725,7.233796296296296e-05,0.15586206896551724,147,174900.0,0.0,0.5558620689655173,0.030344827586206897,0.0,418426.4827586207
24510271102,489,0.0011023382117027092,0.07770961145194274,99,551000.0,0.0,0.9243353783231084,0.0408997955010225,0.0,162234.35582822087
24510271200,2308,0.24484967986814105,0.05849220103986135,442,421500.0,0.0,0.9345753899480069,0.02772963604852686,0.0,42145.7972270364
24510271300,948,2.7920451283838193e-05,0.09915611814345991,157,463000.0,0.0,0.879746835443038,0.03059071729957806,0.0,190619.5147679325
24510271400,1504,0.5607698820244797,0.049867021276595744,295,349750.0,0.0,0.675531914893617,0.03523936170212766,0.0,9929.380319148937
24510271501,1679,0.03708058977223673,0.11435378201310303,277,306000.0,0.0,0.7778439547349613,0.029779630732578916,0.0011911852293031567,68069.38415723645
24510271503,772,0.0,0.015544041450777202,189,172000.0,0.0,0.012953367875647668,0.018134715025906734,0.0,48976.55440414508
24510271600,1490,0.00704756659276911,0.30671140939597313,309,55000.0,0.0,0.7436241610738255,0.02080536912751678,0.0,25312.363758389263
24510271700,1875,0.006072909070569756,0.16906666666666667,410,65000.0,0.0,0.8810666666666667,0.0208,0.0,161046.6544
24510271801,1260,0.014889657629279636,0.18095238095238095,287,60000.0,0.0,0.8944444444444445,0.05238095238095238,0.0,18030.846825396824
24510271802,1327,0.0,0.2614920874152223,365,42000.0,0.0,0.8741522230595328,0.024868123587038434,0.0,11144.310474755086
24510271900,1366,0.06448369565217392,0.10102489019033675,288,151600.0,0.0,0.9033674963396779,0.02342606149341142,0.0,32549.560761347
24510272003,1443,0.11012790185004408,0.04573804573804574,218,199950.0,0.0,0.841995841995842,0.002079002079002079,0.0,20888.525294525294
24510272004,620,0.1782370733347099,0.017741935483870968,160,175000.0,0.0,0.23870967741935484,0.004838709677419355,0.0,14105.322580645161
24510272005,881,0.0,0.043132803632236094,181,152500.0,0.0,0.5629965947786606,0.004540295119182747,0.0,26547.10556186152
24510272006,880,0.04013147368597379,0.042045454545454546,135,94500.0,0.0,0.5772727272727273,0.025,0.0,28392.773863636365
24510272007,797,0.03571428571428571,0.04140526976160602,143,125000.0,0.0,0.7565872020075283,0.02383939774153074,0.0,41155.45796737767
24510280101,1208,0.03865853658536585,0.1291390728476821,208,100000.0,0.0,0.8054635761589404,0.11423841059602649,0.04552980132450331,13877.235099337748
24510280102,1948,0.039383561643835614,0.12217659137577003,341,148000.0,0.0,0.8803901437371663,0.027720739219712527,0.002053388090349076,61871.30390143737
24510280200,1528,0.08474461354262927,0.08900523560209424,293,175000.0,0.0,0.943717277486911,0.011780104712041885,0.0,25719.46269633508
24510280301,527,0.004388504903940202,0.45351043643263755,78,200000.0,0.0,0.8519924098671727,0.017077798861480076,0.0,155310.74762808348
24510280302,557,0.12691176470588234,0.13824057450628366,116,170000.0,0.0,0.9012567324955116,0.0,0.0017953321364452424,4105.026929982047
24510280401,1239,0.0371668139537581,0.0774818401937046,176,139000.0,0.0,0.943502824858757,0.008071025020177562,0.0,22445.03712671509
24510280402,713,0.057692307692307696,0.09396914446002805,125,128500.0,0.0,0.9509116409537167,0.016830294530154277,0.0,26777.98036465638
24510280403,1284,0.0008189833675941047,0.07242990654205607,210,175000.0,0.0,0.9353582554517134,0.005451713395638629,0.0,46739.02258566978
24510280404,850,0.0,0.14823529411764705,133,140000.0,0.0,0.8611764705882353,0.015294117647058824,0.0,28308.117647058825
24510280500,356,0.006884412944763804,0.5,56,82500.0,0.0,0.16573033707865167,0.5056179775280899,0.011235955056179775,1566206.9353932585
24510280600,1058,0.0005872375412408375,0.666351606805293,120,55000.0,0.0,0.3752362948960302,0.04725897920604915,0.000945179584120983,151546.03875236295
